scorer,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000
bodyparts,f1,f1,f1,f2,f2,f2,f3,f3,f3,m1,m1,m1,m2,m2,m2,m3,m3,m3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1476,205.6250916,116.9103088,1,202.1334534,113.2617569,1,160.4276123,100.4970703,1,161.0531006,108.573967,1,158.3816223,109.1095963,1,143.9930267,81.07830811,1
1477,205.8353729,117.047493,1,202.1767883,113.76474,1,160.4276123,100.4970703,1,160.96521,109.1612473,1,158.1429749,109.7131577,1,144.1465912,80.92321777,1
1478,206.3929596,117.047493,1,202.1767883,113.8285294,1,160.4276123,100.0787201,1,160.96521,109.7177124,1,158.1429749,109.7131577,1,144.8292084,80.85559082,1
1479,206.3929596,117.0390778,1,202.151825,114.1730957,1,161.0427704,97.93401337,1,160.96521,110.5553131,1,158.1429749,109.7131577,1,144.8292084,80.7116394,1
1480,206.3929596,116.8422852,1,202.151825,114.341774,1,162.2644958,96.76985168,1,162.7017212,110.8443451,1,159.1519318,109.6932602,1,144.8292084,80.70162201,1
1481,206.2229767,117.0390778,1,202.1772156,114.500885,1,162.4984131,96.47569275,1,163.971283,111.4924545,1,160.6582489,109.6932602,1,144.5832825,80.59577179,1
1482,206.2229767,117.0390778,1,202.1772156,114.500885,1,162.6972656,96.3992157,1,164.5281677,111.6533661,1,160.7012634,109.4834595,1,144.5275269,80.59577179,1
1483,206.2229767,117.0607224,1,202.1772156,114.8384323,1,162.7360077,95.89839935,1,165.025177,111.8709412,1,160.9378204,109.4834595,1,144.3973236,80.59577179,1
1484,206.2229767,117.0607224,1,202.241272,114.8384323,1,162.7360077,95.75844574,1,165.0887756,111.8709412,1,161.4052277,109.6043396,1,144.33284,80.59848022,1
1485,206.2229767,117.0607224,1,202.241272,114.8384323,1,163.070343,95.75844574,1,165.3573303,111.9861145,1,161.6218109,109.8524704,1,144.33284,80.71160889,1
1486,206.5719299,116.4399338,1,202.6827393,114.4319611,1,163.1968384,95.41317749,1,165.6568756,111.9861145,1,161.9462128,109.6043396,1,144.33284,80.7924118,1
1487,206.5547333,116.4077225,1,202.6827393,114.4319611,1,163.2102966,95.23132324,1,165.7941132,111.9861145,1,162.0270081,109.6043396,1,144.33284,80.71160889,1
1488,206.5547333,116.0046997,1,202.7658234,114.4319611,1,163.2798004,94.11513519,1,166.5046082,112.053772,1,162.7272339,109.4729462,1,144.4701385,80.7924118,1
1489,206.5547333,115.8843994,1,202.7658234,114.4319611,1,164.111084,93.24358368,1,167.2546387,112.053772,1,164.0709686,109.1972275,1,144.4701385,80.87697601,1
1490,206.5547333,115.8486481,1,202.7658234,114.4168091,1,164.7541504,93.12828827,1,167.4576263,111.9899521,1,164.1446381,108.9732437,1,144.3218384,80.93699646,1
1491,206.5547333,115.8486481,1,202.7658234,114.4168091,1,164.7541504,93.12828827,1,167.4576263,111.8627243,1,164.1446381,108.9559784,1,143.9925537,80.93699646,1
1492,206.6650696,115.7762756,1,202.7658234,114.406517,1,164.4997559,93.24358368,1,167.4576263,111.8627243,1,164.1446381,108.9559784,1,143.9925537,80.93699646,1
1493,207.0182648,115.8486481,1,203.2172089,114.3706894,1,164.4997559,93.28694916,1,167.3291016,111.6910782,1,163.9825745,108.7311859,1,143.9925537,80.91048431,1
1494,207.0182648,115.9814224,1,203.2172089,113.5024872,1,164.4997559,94.89587402,1,166.9159393,111.532753,1,163.4559326,108.7311859,1,144.3596344,80.90084076,1
1495,207.0182648,116.0021973,1,203.2172089,113.5024872,1,164.3890381,94.89587402,1,166.9159393,111.532753,1,163.4559326,108.7311859,1,144.3596344,80.84928894,1
1496,206.4076233,116.1229858,1,203.0823059,113.5024872,1,164.3091125,95.44641876,1,166.9159393,111.3448181,1,163.4559326,108.8917313,1,144.4033661,80.84928894,1
1497,206.4076233,116.1229858,1,203.0534515,113.4253769,1,164.1068115,95.76563263,1,166.7997437,111.532753,1,163.3112183,108.9072342,1,144.4033661,80.75095367,1
1498,206.4076233,116.1913757,1,203.0534515,113.6749725,1,164.0529327,98.39157867,1,166.7997437,111.5849609,1,163.3112183,111.0783081,1,144.4535217,80.72883606,1
1499,206.3729706,116.5025101,1,202.5330658,114.0957642,1,163.7992096,102.3238297,1,166.3792419,111.5992966,1,163.1345825,112.3868942,1,144.7873688,80.63037872,1
1500,206.3729706,116.3253021,1,202.6540375,114.4142227,1,163.7280579,102.3238297,1,166.3453827,111.5992966,1,163.1345825,112.3868942,1,144.7873688,80.4863205,1
1501,206.6171112,116.1913757,1,202.8721619,114.0957642,1,163.7992096,102.3238297,1,166.2324829,111.5992966,1,163.1345825,112.3868942,1,144.7873688,80.48357391,1
1502,206.6171112,116.1913757,1,202.8721619,114.4473419,1,164.0529327,102.4411011,1,166.0825958,111.5762329,1,163.1345825,112.0108032,1,144.73909,80.48357391,1
1503,206.5903778,116.0716476,1,202.7252808,114.4473419,1,163.9203491,103.0726929,1,166.0170441,111.5762329,1,162.8314209,112.0108032,1,144.73909,80.4863205,1
1504,206.5903778,116.0716476,1,202.7252808,114.3439789,1,163.9203491,102.2054672,1,166.0170441,111.5696945,1,162.8314209,111.8949661,1,144.73909,80.68702698,1
1505,206.5903778,116.0716476,1,202.7252808,114.3439789,1,163.9203491,102.2054672,1,165.7922821,111.5762329,1,162.7563629,111.8949661,1,144.7404022,80.70922852,1
1506,205.9500885,116.8767624,1,202.4006195,114.4473419,1,163.8466797,102.2054672,1,165.6897583,111.5762329,1,162.5315704,111.8853226,1,144.7404022,80.70922852,1
1507,205.9500885,116.8767624,1,202.4006195,114.4499435,1,163.0148315,101.618866,1,165.2405548,111.5696945,1,162.0539093,111.8302765,1,144.7404022,80.77744293,1
1508,205.9500885,116.8767624,1,202.4006195,114.4499435,1,162.9789276,101.618866,1,164.0139008,109.9467697,1,160.7076263,109.6043625,1,144.1562195,80.8187027,1
1509,206.4110565,116.7160568,1,202.453537,114.4499435,1,162.5042572,101.3681259,1,163.5068512,108.5640259,1,160.6144867,109.3644867,1,144.1007996,80.89792633,1
1510,206.6651764,116.7160568,1,202.6147614,114.4499435,1,162.3545532,101.5985031,1,163.4142761,108.4587784,1,160.6044159,109.2138062,1,144.1007996,80.89792633,1
1511,206.7287445,116.7160568,1,202.9259949,114.4499435,1,162.0414276,101.5985031,1,163.4142761,108.4587784,1,160.6044159,109.2138062,1,144.1007996,80.89792633,1
1512,206.7287445,117.065033,1,202.9259949,114.5626221,1,161.8654938,101.3681259,1,163.3097076,108.5451431,1,160.6044159,109.2138062,1,144.3288574,80.86698151,1
1513,206.7287445,117.065033,1,202.9259949,114.5626221,1,161.8654938,101.3681259,1,163.3097076,108.5451431,1,160.6044159,109.2569275,1,144.3288574,80.62785339,1
1514,206.9277039,117.065033,1,202.9781189,114.5626221,1,161.8654938,101.5985031,1,163.4207306,109.0806046,1,160.6044159,109.4015884,1,144.3376617,80.35152435,1
1515,207.1115417,116.4690018,1,203.3354797,114.0570374,1,162.4027863,104.3347168,1,163.7582397,110.8085556,1,160.1955566,111.5859528,1,144.3549194,80.35152435,1
1516,207.1115417,116.4690018,1,203.3354797,114.0570374,1,162.4037476,104.5267181,1,163.7582397,111.3112946,1,160.1955566,111.905304,1,144.3549194,80.35134888,1
1517,207.1115417,116.4690018,1,203.3354797,114.0570374,1,163.1060638,104.5267181,1,163.8446198,111.6991043,1,160.7696686,111.905304,1,144.3549194,80.30266571,1
1518,207.094223,116.4690018,1,203.1116333,114.4704971,1,163.0007935,104.5267181,1,163.8446198,111.8916855,1,160.7774963,111.905304,1,144.3549194,80.30266571,1
1519,207.094223,116.4690018,1,203.1116333,114.6802063,1,163.1790619,103.2287674,1,164.3710938,111.8916855,1,161.3768463,111.4215164,1,144.2984772,80.30266571,1
1520,206.760849,116.1160812,1,202.9178467,114.6802063,1,163.1790619,99.6265564,1,164.810379,111.8916855,1,161.3768463,111.1263123,1,144.2984772,80.24926758,1
1521,206.760849,116.0874786,1,202.7836609,114.5608521,1,163.0007935,96.9148407,1,164.810379,112.2073746,1,161.3768463,110.8369598,1,144.2984772,80.24926758,1
1522,206.760849,116.0874786,1,202.6598358,114.5608521,1,162.990097,96.9148407,1,164.810379,112.5924072,1,161.2440033,110.8369598,1,144.3114471,80.29281616,1
1523,206.760849,116.1160812,1,202.3336487,114.5608521,1,162.8808441,96.9148407,1,164.6278992,113.5812836,1,161.0994415,110.8369598,1,144.4190674,80.33149719,1
1524,206.760849,116.0137634,1,202.3336487,114.541748,1,162.8540039,97.44212341,1,164.6278992,113.8015594,1,160.692215,112.4310684,1,144.5906525,80.58149719,1
1525,206.5545959,115.797554,1,202.3336487,114.541748,1,162.8540039,97.44212341,1,164.6278992,114.9176941,1,160.692215,113.3944321,1,144.8861237,80.59175873,1
1526,206.5545959,116.0787125,1,202.4489136,114.4245987,1,162.8540039,97.44212341,1,164.6832733,116.0118027,1,160.692215,113.3944321,1,144.9589233,80.94005585,1
1527,206.7559357,115.9514313,1,202.4711761,114.2971802,1,162.8540039,97.44212341,1,164.9230499,116.0118027,1,160.692215,113.4058914,1,144.9589233,81.72608948,1
1528,206.3796692,115.9514313,1,202.4711761,114.0720444,1,162.8540039,97.44212341,1,164.9230499,116.0118027,1,160.8252106,113.3944321,1,144.9518585,81.75512695,1
1529,206.3796692,116.0787125,1,202.5431976,114.2971802,1,163.1005859,95.97877502,1,166.6550903,113.1654358,1,162.8235474,113.1318893,1,144.9518585,82.19416046,1
1530,206.4910126,116.220459,1,202.6265106,114.4245987,1,163.1005859,95.97877502,1,166.6550903,113.116272,1,162.8235474,112.6473312,1,144.5069733,82.19416046,1
1531,206.53862,116.220459,1,202.6265106,114.1906586,1,162.9781342,98.23714447,1,165.0650024,111.4704132,1,160.8252106,112.0648422,1,144.4094238,82.19416046,1
1532,206.53862,116.220459,1,202.5776215,114.1906586,1,162.9781342,98.23714447,1,165.0650024,111.2421494,1,160.8252106,111.9695358,1,144.4094238,82.19416046,1
1533,206.53862,116.1369019,1,202.5776215,114.1906586,1,162.9781342,98.13286591,1,165.0650024,111.0944214,1,160.841568,111.4553146,1,144.4094238,81.11460876,1
1534,206.4910126,116.1369019,1,202.5163269,114.1906586,1,162.9781342,98.13286591,1,164.8146667,110.6295624,1,160.841568,111.4553146,1,144.4094238,81.11460876,1
1535,206.2958374,116.1369019,1,202.3944702,114.1906586,1,162.9781342,98.13286591,1,163.8574982,108.689621,1,160.7193604,109.2849197,1,144.3208313,80.97546387,1
1536,206.2958374,116.3601913,1,202.3944702,114.1049194,1,162.5032959,98.13286591,1,163.6643677,108.689621,1,160.5499115,109.2849197,1,143.9415131,80.86665344,1
1537,206.2483063,116.3897247,1,202.3944702,114.1216354,1,162.5032959,98.13286591,1,163.5804443,108.5054703,1,160.8230591,109.2849197,1,143.8866119,80.86665344,1
1538,206.2483063,116.7523422,1,202.3944702,114.4562302,1,162.9954681,97.86357117,1,163.5804443,107.4720001,1,160.8230591,108.486557,1,143.7114716,80.86665344,1
1539,206.2958374,116.75457,1,202.3944702,114.4562302,1,162.9954681,98.24868011,1,163.5804443,107.3677292,1,160.8230591,108.486557,1,143.6958313,80.72740936,1
1540,206.3601837,116.75457,1,202.4096527,114.3527527,1,163.802475,98.24868011,1,164.1146698,107.3677292,1,161.0843811,108.096405,1,143.6889496,80.66082001,1
1541,206.3605957,116.8785248,1,202.4920349,114.5596085,1,163.802475,97.99078369,1,164.1146698,107.3604507,1,161.0843811,108.096405,1,143.6889496,80.56547546,1
1542,206.4532013,117.0252075,1,202.4920349,114.6418762,1,163.802475,97.99078369,1,164.1146698,107.1688614,1,161.0843811,108.096405,1,143.6368866,80.51927948,1
1543,206.4576721,117.0939026,1,202.4920349,114.6418762,1,163.3459015,97.99078369,1,163.7319794,107.1184082,1,160.9131317,108.096405,1,143.5821228,80.51927948,1
1544,206.4576721,117.0939026,1,202.3950348,114.6418762,1,163.2783661,97.99078369,1,162.8680573,106.7673492,1,160.5935822,108.0450058,1,143.5821228,80.51927948,1
1545,206.4576721,117.3864517,1,202.3950348,114.8744812,1,163.2783661,98.05070496,1,162.8680573,106.6450958,1,160.5935822,107.856636,1,143.5821228,80.51690674,1
1546,206.4576721,117.3864517,1,202.3950348,114.8744812,1,163.2783661,98.05070496,1,162.8680573,106.6450958,1,160.9131317,107.856636,1,143.5821228,80.51690674,1
1547,206.4740906,117.3864517,1,202.7425842,114.8744812,1,163.6331787,97.94063568,1,164.020462,106.6450958,1,161.1177216,107.856636,1,143.5977631,80.41571808,1
1548,206.703064,117.1346741,1,202.8058472,114.8744812,1,163.6331787,98.05070496,1,164.1502686,107.7299881,1,161.4150848,108.0932007,1,143.6989746,80.35783386,1
1549,206.703064,117.1346741,1,202.8058472,115.2671051,1,164.29776,97.94992065,1,164.5716858,107.7299881,1,162.0894928,108.0932007,1,143.6989746,80.35783386,1
1550,206.703064,117.1165543,1,202.8058472,114.6804123,1,163.6331787,97.94992065,1,164.5716858,107.7299881,1,161.4150848,108.3200912,1,143.8157349,80.35673523,1
1551,206.703064,117.0666428,1,202.762146,114.6804123,1,163.3395691,98.29872131,1,164.1502686,108.2226791,1,161.289856,108.611618,1,143.8313293,80.30207825,1
1552,206.6761017,116.5695877,1,202.5145416,114.4437943,1,163.0514526,99.91601563,1,163.4950409,109.0900955,1,161.289856,109.2273026,1,143.8617706,80.04042816,1
1553,206.6699982,116.5695877,1,202.5145416,113.4181671,1,161.2679291,101.9526367,1,162.4683075,109.0900955,1,159.4154358,109.6289368,1,143.8617706,79.54803467,1
1554,206.6699982,116.5695877,1,202.5145416,113.4181671,1,161.2679291,102.6285019,1,162.4683075,109.2349319,1,159.4154358,109.6759415,1,143.9088287,79.54803467,1
1555,206.6646881,116.667511,1,202.5011292,113.4181671,1,161.2679291,102.6285019,1,162.4683075,109.2606735,1,159.4154358,109.8209229,1,144.0631866,79.54803467,1
1556,206.05896,116.667511,1,202.1623688,113.4181671,1,161.7756042,102.705452,1,162.7199249,109.4045563,1,160.200592,110.0881729,1,144.1778412,79.66139984,1
1557,206.05896,116.667511,1,202.1623688,113.4181671,1,162.187973,102.7703171,1,163.6511993,110.2582016,1,160.7132263,110.8399658,1,144.3272552,79.80244446,1
1558,206.05896,116.0147934,1,202.1623688,113.2887497,1,162.5124817,103.5688705,1,163.8186798,110.5100327,1,161.2111511,111.4022598,1,144.5076447,79.81292725,1
1559,206.1112366,114.9830017,1,202.1623688,112.8995132,1,163.3915863,103.5688705,1,165.4372559,114.8397522,1,162.0825043,115.9350586,1,145.3619232,80.63648987,1
1560,206.2084045,114.609169,1,202.4993591,112.6126175,1,163.9640961,103.5688705,1,166.799118,114.8397522,1,163.1928558,115.9350586,1,145.3619232,81.38414764,1
1561,206.2084045,114.5681915,1,202.4993591,112.4303665,1,163.9640961,100.5540466,1,167.367157,114.8397522,1,163.2029724,115.9350586,1,145.3619232,81.43382263,1
1562,206.1362915,114.4819946,1,202.1500397,112.6126175,1,163.9640961,96.79892731,1,167.367157,114.5098419,1,163.2029724,112.9771729,1,145.332428,81.43382263,1
1563,206.1112366,114.4819946,1,202.0524902,112.6725769,1,162.5454712,96.21868896,1,167.367157,114.4347229,1,163.1928558,112.8057785,1,145.2221069,81.38414764,1
1564,205.9410706,114.4819946,1,202.0397339,112.6725769,1,162.5454712,94.57328796,1,166.5661926,114.3333359,1,162.674881,111.7187653,1,144.7940674,81.05362701,1
1565,205.7763672,114.8375092,1,201.9237518,113.2284241,1,162.5454712,96.21868896,1,166.4878998,114.3333359,1,162.4788208,112.8057785,1,144.4537201,80.94522858,1
1566,205.9334564,115.5091019,1,201.6400757,113.337677,1,162.5454712,96.79892731,1,165.9884491,113.5701523,1,161.9066162,112.8057785,1,144.3881683,80.43193054,1
1567,205.6463013,115.6067276,1,201.276947,113.337677,1,162.3720703,103.2741394,1,164.8163452,113.0653229,1,161.0016174,111.0296555,1,143.9278412,80.14516449,1
1568,205.5806732,115.8909531,1,201.2561798,113.2284241,1,161.4302673,103.2741394,1,160.9277039,110.380722,1,157.6389313,110.5261993,1,143.9006958,79.29974365,1
1569,205.5659485,115.8909531,1,201.1392822,113.2284241,1,161.4302673,103.2741394,1,160.9277039,109.7934265,1,157.6389313,109.7124252,1,143.9006958,78.82524872,1
1570,205.1451721,116.0407867,1,200.9333649,113.337677,1,161.4302673,99.93624878,1,160.9277039,107.850296,1,157.6389313,108.6724167,1,143.6992035,78.19143677,1
1571,205.0278931,116.5432739,1,200.9333649,113.1211853,1,162.3314514,99.2436676,1,162.2286224,106.9698486,1,159.5214386,106.9931335,1,143.6815186,77.43592072,1
1572,204.5336304,116.7044525,1,200.4989014,113.2409821,1,162.5778961,97.81578827,1,162.8866577,106.3559189,1,160.0857849,106.7557068,1,143.1206207,77.43592072,1
1573,204.1383667,116.7638855,1,200.3275299,113.2409821,1,163.1357422,96.6860733,1,163.386673,106.3559189,1,160.2514038,106.2703247,1,143.1206207,77.43592072,1
1574,203.8684235,116.8832397,1,200.2789459,113.2409821,1,163.6431885,96.37727356,1,162.8866577,106.3559189,1,160.0857849,106.1948242,1,143.1206207,77.43592072,1
1575,203.8311005,116.8890839,1,199.9424896,113.2409821,1,163.6431885,93.97849274,1,162.7335205,106.3225479,1,159.9708557,106.0871201,1,143.1005096,77.52240753,1
1576,203.5959625,117.4293365,1,199.9215393,113.7451706,1,163.7865143,93.70861816,1,163.5127716,106.3225479,1,160.6990967,106.0299759,1,143.0670319,77.74382019,1
1577,203.8311005,117.4759598,1,199.9424896,114.1447525,1,164.1220551,93.70861816,1,163.5314484,106.3225479,1,160.6990967,105.9316635,1,142.9787903,78.12446594,1
1578,203.8311005,117.4759598,1,199.9424896,114.1447525,1,166.4278564,93.70861816,1,164.5214539,103.9432068,1,162.1739502,104.8037033,1,142.9362793,78.12446594,1
1579,204.5274353,117.4293365,1,201.3137817,113.7451706,1,166.4278564,93.73915863,1,165.1091614,103.9432068,1,162.8909454,104.718689,1,142.9362793,79.12670135,1
1580,204.5274353,118.0900803,1,201.3137817,114.2658081,1,167.3028564,94.36383057,1,165.3037567,103.8010941,1,163.0142517,103.7107697,1,142.9362793,79.16956329,1
1581,204.5274353,118.2219543,1,201.3137817,114.2658081,1,167.3678131,94.50753784,1,165.4873657,103.8010941,1,163.8283234,103.7107697,1,143.5754242,79.26121521,1
1582,204.8744049,117.1922684,1,201.5220337,113.9906158,1,167.3028564,94.53990173,1,166.978653,104.1099854,1,165.1363525,104.1931076,1,143.6166382,79.26121521,1
1583,205.4777527,116.8545837,1,201.9458466,113.9906158,1,166.3049622,97.20365906,1,166.978653,104.6481705,1,165.1363525,104.718689,1,144.0691833,79.45581055,1
1584,205.5564575,116.4854431,1,202.0952606,114.3249741,1,166.3049622,97.20365906,1,166.978653,105.6520996,1,165.1363525,105.6235046,1,144.2938538,79.49236298,1
1585,205.5564575,116.4854431,1,202.0952606,114.3249741,1,166.1510315,98.64627075,1,166.8184967,106.4949875,1,164.5127106,107.1767502,1,144.47435,79.72006226,1
1586,205.5564575,116.4854431,1,202.0952606,113.9906158,1,165.810379,99.41752625,1,166.4815674,107.1399384,1,164.2389832,107.3834,1,144.4857788,79.72006226,1
1587,204.9791107,115.8935394,1,201.3179474,113.5124893,1,165.3216553,99.83318329,1,165.8772583,107.2708817,1,163.7889099,107.8052673,1,144.5584106,79.72006226,1
1588,204.9368896,115.8935394,1,201.0813141,113.5124893,1,163.9898376,101.2562103,1,164.6611633,107.2708817,1,162.3785858,107.8052673,1,144.7409668,79.69007111,1
1589,204.9368896,116.1225967,1,201.0008087,112.7025223,1,162.7549133,101.2562103,1,163.089386,107.2708817,1,160.3296967,107.9532776,1,144.7409668,79.59508514,1
1590,204.9791107,115.8935394,1,201.0813141,112.7025223,1,160.8987885,101.2562103,1,163.089386,107.4999008,1,159.5589752,107.9945297,1,144.863205,79.16100311,1
1591,205.3521271,115.4447327,1,201.0813141,112.7025223,1,160.8987885,99.71313477,1,163.089386,107.4999008,1,159.5589752,107.9532776,1,144.863205,78.97206879,1
1592,205.3521271,115.4447327,1,200.9402924,112.7777176,1,160.8987885,99.16319275,1,163.4543915,108.9380112,1,159.5589752,107.5093842,1,144.7122192,78.81307983,1
1593,205.3521271,116.1225967,1,200.9402924,113.2489624,1,161.6731567,98.82756805,1,165.0485687,108.9458694,1,161.8054962,107.9945297,1,144.0969696,77.84113312,1
1594,205.4045105,116.2407837,1,201.0486755,114.3970642,1,161.8242645,98.82756805,1,165.0485687,108.9458694,1,161.8054962,107.4330368,1,143.8254547,77.74234772,1
1595,205.1787262,116.2407837,1,200.7830811,114.3970642,1,161.8242645,98.82756805,1,165.0485687,108.9458694,1,161.8054962,107.4330368,1,143.7841187,77.70455933,1
1596,204.7596588,116.2407837,1,200.4277802,114.3970642,1,161.6731567,106.945282,1,162.5873108,108.9458694,1,159.8374329,107.4330368,1,143.8254547,77.69913483,1
1597,204.8909912,115.4318542,1,200.4277802,114.0781097,1,161.062912,106.945282,1,162.4729309,107.6683502,1,159.3337097,108.0162659,1,144.0969696,77.69913483,1
1598,204.8909912,115.2044525,1,200.0557251,113.6299744,1,160.8329773,106.945282,1,162.0666656,107.6683502,1,158.7128143,108.0162659,1,144.2849121,77.69913483,1
1599,204.8098297,114.7580109,1,199.649826,112.911293,1,160.8259125,103.6147919,1,161.4491882,108.7031708,1,158.1446838,108.9563828,1,144.3143311,77.69913483,1
1600,204.7218018,114.7184067,1,199.6042938,112.6932449,1,160.4411469,102.4200287,1,160.8074646,107.9246216,1,157.8794403,109.3126221,1,144.3143311,77.62705994,1
1601,204.7218018,114.7184067,1,199.43396,112.6151505,1,160.2824249,101.5786057,1,160.0256042,107.9246216,1,157.1100006,109.3126221,1,144.3143311,77.18506622,1
1602,204.6849365,114.7580109,1,199.3581085,112.6151505,1,159.0780945,100.6008911,1,159.9202423,107.9246216,1,156.5357819,109.3126221,1,143.4284668,77.18506622,1
